0	19594
0.00285	19565
0.0057	19525
0.00855	19493
0.0114	19443
0.01425	19383
0.0171	19313
0.01995	19245
0.0228	19194
0.02565	19139
0.0285	19094
0.03135	19054
0.0342	19016
0.03705	18963
0.0399	18922
0.04275	18869
0.0456	18843
0.04845	18800
0.0513	18795
0.05415	18760
0.057	18746
0.05985	18695
0.0627	18689
0.06555	18642
0.0684	18642
0.07125	18618
0.0741	18622
0.07695	18606
0.0798	18608
0.08265	18576
0.0855	18573
0.08835	18554
0.0912	18568
0.09405	18556
0.0969	18573
0.09975	18565
0.1026	18574
0.10545	18542
0.1083	18549
0.11115	18555
0.114	18568
0.11685	18566
0.1197	18582
0.12255	18584
0.1254	18581
0.12825	18558
0.1311	18571
0.13395	18579
0.1368	18597
0.13965	18606
0.1425	18616
0.14535	18612
0.1482	18619
0.15105	18606
0.1539	18617
0.15675	18622
0.1596	18648
0.16245	18661
0.1653	18669
0.16815	18658
0.171	18672
0.17385	18657
0.1767	18676
0.17955	18682
0.1824	18712
0.18525	18710
0.1881	18731
0.19095	18718
0.1938	18727
0.19665	18725
0.1995	18757
0.20235	18760
0.2052	18801
0.20805	18802
0.2109	18829
0.21375	18821
0.2166	18837
0.21945	18839
0.2223	18876
0.22515	18901
0.228	18925
0.23085	18936
0.2337	18946
0.23655	18943
0.2394	18961
0.24225	18981
0.2451	19003
0.24795	19011
0.2508	19036
0.25365	19041
0.2565	19052
0.25935	19047
0.2622	19047
0.26505	19050
0.2679	19078
0.27075	19094
0.2736	19098
0.27645	19085
0.2793	19090
0.28215	19072
0.285	19080
0.28785	19080
0.2907	19096
0.29355	19095
0.2964	19098
0.29925	19070
0.3021	19074
0.30495	19054
0.3078	19062
0.31065	19053
0.3135	19077
0.31635	19056
0.3192	19056
0.32205	19027
0.3249	19028
0.32775	19007
0.3306	19018
0.33345	19011
0.3363	19029
0.33915	19011
0.342	19009
0.34485	18984
0.3477	18981
0.35055	18981
0.3534	18988
0.35625	18981
0.3591	18995
0.36195	18997
0.3648	18984
0.36765	18974
0.3705	18973
0.37335	18975
0.3762	18986
0.37905	18991
0.3819	19000
0.38475	18990
0.3876	18994
0.39045	18973
0.3933	18990
0.39615	18991
0.399	19016
0.40185	19015
0.4047	19028
0.40755	19016
0.4104	19022
0.41325	19013
0.4161	19034
0.41895	19038
0.4218	19065
0.42465	19068
0.4275	19077
0.43035	19072
0.4332	19094
0.43605	19077
0.4389	19096
0.44175	19110
0.4446	19146
0.44745	19140
0.4503	19151
0.45315	19150
0.456	19159
0.45885	19160
0.4617	19189
0.46455	19197
0.4674	19229
0.47025	19234
0.4731	19235
0.47595	19232
0.4788	19247
0.48165	19265
0.4845	19282
0.48735	19305
0.4902	19321
0.49305	19323
0.4959	19321
0.49875	19331
0.5016	19339
0.50445	19342
0.5073	19367
0.51015	19382
0.513	19405
0.51585	19387
0.5187	19399
0.52155	19397
0.5244	19422
0.52725	19418
0.5301	19452
0.53295	19458
0.5358	19475
0.53865	19457
0.5415	19480
0.54435	19469
0.5472	19493
0.55005	19487
0.5529	19528
0.55575	19518
0.5586	19538
0.56145	19513
0.5643	19525
0.56715	19517
0.57	19551
0.57285	19543
0.5757	19571
0.57855	19568
0.5814	19578
0.58425	19551
0.5871	19567
0.58995	19581
0.5928	19590
0.59565	19595
0.5985	19612
0.60135	19610
0.6042	19611
0.60705	19612
0.6099	19613
0.61275	19614
0.6156	19615
0.61845	19616
0.6213	19617
0.62415	19618
0.627	19619
0.62985	19620
0.6327	19621
0.63555	19622
0.6384	19623
0.64125	19624
0.6441	19625
0.64695	19626
0.6498	19627
0.65265	19628
0.6555	19629
0.65835	19630
0.6612	19631
0.66405	19632
0.6669	19633
0.66975	19634
0.6726	19635
0.67545	19636
0.6783	19637
0.68115	19638
0.684	19639
0.68685	19640
0.6897	19641
0.69255	19642
0.6954	19643
0.69825	19644
0.7011	19645
0.70395	19646
0.7068	19647
0.70965	19648
0.7125	19649
0.71535	19650
0.7182	19651
0.72105	19652
0.7239	19653
0.72675	19654
0.7296	19655
0.73245	19656
0.7353	19657
0.73815	19658
0.741	19658
0.74385	19657
0.7467	19659
0.74955	19657
0.7524	19658
0.75525	19659
0.7581	19660
0.76095	19645
0.7638	19656
0.76665	19664
0.7695	19695
0.77235	19674
0.7752	19687
0.77805	19674
0.7809	19674
0.78375	19663
0.7866	19686
0.78945	19687
